P49758	HGNC:10002	RGS6	ENSG00000182732	regulator of G-protein signaling 6	Regulators of G-protein signaling
P09067	HGNC:5116	HOXB5	ENSG00000120075	homeobox B5	HOXL subclass homeoboxes
Q9GZZ0	HGNC:5132	HOXD1	ENSG00000128645	homeobox D1	HOXL subclass homeoboxes
P31249	HGNC:5137	HOXD3	ENSG00000128652	homeobox D3	HOXL subclass homeoboxes
Q9Y5N1	HGNC:5184	HRH3	ENSG00000101180	histamine receptor H3	Histamine receptors
O00198	HGNC:5185	HRK	ENSG00000135116	harakiri, BCL2 interacting protein	BCL2 homology region 3 (BH3) only
Q9Y278	HGNC:5195	HS3ST2	ENSG00000122254	heparan sulfate-glucosamine 3-sulfotransferase 2	Sulfotransferases, membrane bound
Q9Y663	HGNC:5196	HS3ST3A1	ENSG00000153976	heparan sulfate-glucosamine 3-sulfotransferase 3A1	Sulfotransferases, membrane bound
P17066	HGNC:5239	HSPA6	ENSG00000173110	heat shock protein family A (Hsp70) member 6	Heat shock 70kDa proteins
Q14568	HGNC:5256	HSP90AA2P	ENSG00000224411	heat shock protein 90 alpha family class A member 2, pseudogene	None
P28222	HGNC:5287	HTR1B	ENSG00000135312	5-hydroxytryptamine receptor 1B	5-hydroxytryptamine receptors, G protein-coupled
Q9HC29	HGNC:5331	NOD2	ENSG00000167207	nucleotide binding oligomerization domain containing 2	NLR family
P21815	HGNC:5341	IBSP	ENSG00000029559	integrin binding sialoprotein	SIBLING family
P05362	HGNC:5344	ICAM1	ENSG00000090339	intercellular adhesion molecule 1	CD molecules
P32942	HGNC:5346	ICAM3	ENSG00000076662	intercellular adhesion molecule 3	CD molecules
Q9Y6W8	HGNC:5351	ICOS	ENSG00000163600	inducible T-cell costimulator	CD molecules
Q02556	HGNC:5358	IRF8	ENSG00000140968	interferon regulatory factor 8	None
P47928	HGNC:5363	ID4	ENSG00000172201	inhibitor of DNA binding 4, HLH protein	Basic helix-loop-helix proteins
P14735	HGNC:5381	IDE	ENSG00000119912	insulin degrading enzyme	None
P46695	HGNC:5392	IER3	ENSG00000137331	immediate early response 3	None
P05156	HGNC:5394	CFI	ENSG00000205403	complement factor I	Complement system
Q9HB58	HGNC:5401	SP110	ENSG00000135899	SP110 nuclear body protein	PHD finger proteins
P12429	HGNC:541	ANXA3	ENSG00000138772	annexin A3	Annexins
P08758	HGNC:543	ANXA5	ENSG00000164111	annexin A5	Annexins
P17181	HGNC:5432	IFNAR1	ENSG00000142166	interferon alpha and beta receptor subunit 1	Interferon receptors
P48551	HGNC:5433	IFNAR2	ENSG00000159110	interferon alpha and beta receptor subunit 2	Interferon receptors
P01579	HGNC:5438	IFNG	ENSG00000111537	interferon gamma	Interferons
P08133	HGNC:544	ANXA6	ENSG00000197043	annexin A6	Annexins
P38484	HGNC:5440	IFNGR2	ENSG00000159128	interferon gamma receptor 2 (interferon gamma transducer 1)	Fibronectin type III domain containing
P05019	HGNC:5464	IGF1	ENSG00000017427	insulin like growth factor 1	Endogenous ligands
P01344	HGNC:5466	IGF2	ENSG00000167244	insulin like growth factor 2	None
P08833	HGNC:5469	IGFBP1	ENSG00000146678	insulin like growth factor binding protein 1	Insulin like growth factor binding proteins
O76027	HGNC:547	ANXA9	ENSG00000143412	annexin A9	Annexins
P18065	HGNC:5471	IGFBP2	ENSG00000115457	insulin like growth factor binding protein 2	Insulin like growth factor binding proteins
P17936	HGNC:5472	IGFBP3	ENSG00000146674	insulin like growth factor binding protein 3	Insulin like growth factor binding proteins
Q16270	HGNC:5476	IGFBP7	ENSG00000163453	insulin like growth factor binding protein 7	I-set domain containing
O15439	HGNC:55	ABCC4	ENSG00000125257	ATP binding cassette subfamily C member 4	ATP binding cassette subfamily C
Q9UMZ2	HGNC:557	SYNRG	ENSG00000275066	synergin, gamma	None
P59780	HGNC:571	AP3S2	ENSG00000157823	adaptor related protein complex 3 sigma 2 subunit	None
Q06330	HGNC:5724	RBPJ	ENSG00000168214	recombination signal binding protein for immunoglobulin kappa J region	None
P13798	HGNC:586	APEH	ENSG00000164062	acylaminoacyl-peptide hydrolase	None
Q9H1Y0	HGNC:589	ATG5	ENSG00000057663	autophagy related 5	Autophagy related
Q13490	HGNC:590	BIRC2	ENSG00000110330	baculoviral IAP repeat containing 2	Ring finger proteins
Q13489	HGNC:591	BIRC3	ENSG00000023445	baculoviral IAP repeat containing 3	Ring finger proteins
P22301	HGNC:5962	IL10	ENSG00000136634	interleukin 10	Interleukins
Q08334	HGNC:5965	IL10RB	ENSG00000243646	interleukin 10 receptor subunit beta	CD molecules
P29459	HGNC:5969	IL12A	ENSG00000168811	interleukin 12A	Interleukins
P29460	HGNC:5970	IL12B	ENSG00000113302	interleukin 12B	Immunoglobulin-like domain containing
Q99665	HGNC:5972	IL12RB2	ENSG00000081985	interleukin 12 receptor subunit beta 2	Fibronectin type III domain containing
P35225	HGNC:5973	IL13	ENSG00000169194	interleukin 13	Interleukins
Q8TAD2	HGNC:5984	IL17D	ENSG00000172458	interleukin 17D	Interleukins
Q13478	HGNC:5988	IL18R1	ENSG00000115604	interleukin 18 receptor 1	CD molecules
O95256	HGNC:5989	IL18RAP	ENSG00000115607	interleukin 18 receptor accessory protein	CD molecules
Q9UHD0	HGNC:5990	IL19	ENSG00000142224	interleukin 19	Interleukins
P14778	HGNC:5993	IL1R1	ENSG00000115594	interleukin 1 receptor type 1	CD molecules
P27930	HGNC:5994	IL1R2	ENSG00000115590	interleukin 1 receptor type 2	CD molecules
Q9NPH3	HGNC:5995	IL1RAP	ENSG00000196083	interleukin 1 receptor accessory protein	Immunoglobulin-like domain containing
Q01638	HGNC:5998	IL1RL1	ENSG00000115602	interleukin 1 receptor like 1	I-set domain containing
Q9HB29	HGNC:5999	IL1RL2	ENSG00000115598	interleukin 1 receptor like 2	Immunoglobulin-like domain containing
P02647	HGNC:600	APOA1	ENSG00000118137	apolipoprotein A1	Apolipoproteins
P60568	HGNC:6001	IL2	ENSG00000109471	interleukin 2	Interleukins
Q9UHF4	HGNC:6003	IL20RA	ENSG00000016402	interleukin 20 receptor subunit alpha	Interleukin receptors
Q9HBE4	HGNC:6005	IL21	ENSG00000138684	interleukin 21	Interleukins
P01589	HGNC:6008	IL2RA	ENSG00000134460	interleukin 2 receptor subunit alpha	CD molecules
P14784	HGNC:6009	IL2RB	ENSG00000100385	interleukin 2 receptor subunit beta	CD molecules
P08700	HGNC:6011	IL3	ENSG00000164399	interleukin 3	Interleukins
P08887	HGNC:6019	IL6R	ENSG00000160712	interleukin 6 receptor	CD molecules
P06727	HGNC:602	APOA4	ENSG00000110244	apolipoprotein A4	Apolipoproteins
P40189	HGNC:6021	IL6ST	ENSG00000134352	interleukin 6 signal transducer	CD molecules
P13232	HGNC:6023	IL7	ENSG00000104432	interleukin 7	Interleukins
P16871	HGNC:6024	IL7R	ENSG00000168685	interleukin 7 receptor	CD molecules
P25024	HGNC:6026	CXCR1	ENSG00000163464	C-X-C motif chemokine receptor 1	CD molecules
P25025	HGNC:6027	CXCR2	ENSG00000180871	C-X-C motif chemokine receptor 2	CD molecules
P04114	HGNC:603	APOB	ENSG00000084674	apolipoprotein B	Apolipoproteins
Q12905	HGNC:6037	ILF2	ENSG00000143621	interleukin enhancer binding factor 2	None
P29218	HGNC:6050	IMPA1	ENSG00000133731	inositol monophosphatase 1	Phosphoinositide phosphatases
Q17R60	HGNC:6055	IMPG1	ENSG00000112706	interphotoreceptor matrix proteoglycan 1	None
Q16352	HGNC:6057	INA	ENSG00000148798	internexin neuronal intermediate filament protein alpha	Intermediate filaments Type IV
P08476	HGNC:6066	INHBA	ENSG00000122641	inhibin beta A subunit	Endogenous ligands
P09529	HGNC:6067	INHBB	ENSG00000163083	inhibin beta B subunit	Endogenous ligands
O95050	HGNC:6069	INMT	ENSG00000241644	indolethylamine N-methyltransferase	None
P02654	HGNC:607	APOC1	ENSG00000130208	apolipoprotein C1	Apolipoproteins
O15327	HGNC:6075	INPP4B	ENSG00000109452	inositol polyphosphate-4-phosphatase type II B	C2 domain containing
Q92835	HGNC:6079	INPP5D	ENSG00000168918	inositol polyphosphate-5-phosphatase D	SH2 domain containing
P01308	HGNC:6081	INS	ENSG00000254647	insulin	Endogenous ligands
Q14641	HGNC:6087	INSL4	ENSG00000120211	insulin like 4	None
Q9Y581	HGNC:6089	INSL6	ENSG00000120210	insulin like 6	None
P06213	HGNC:6091	INSR	ENSG00000171105	insulin receptor	Receptor Tyrosine Kinases
A6NM10	HGNC:6096	AQP12B	ENSG00000185176	aquaporin 12B	Aquaporins
P02656	HGNC:610	APOC3	ENSG00000110245	apolipoprotein C3	Apolipoproteins
P48200	HGNC:6115	IREB2	ENSG00000136381	iron responsive element binding protein 2	None
P10914	HGNC:6116	IRF1	ENSG00000125347	interferon regulatory factor 1	None
Q15306	HGNC:6119	IRF4	ENSG00000137265	interferon regulatory factor 4	None
Q13568	HGNC:6120	IRF5	ENSG00000128604	interferon regulatory factor 5	None
O14896	HGNC:6121	IRF6	ENSG00000117595	interferon regulatory factor 6	None
P35568	HGNC:6125	IRS1	ENSG00000169047	insulin receptor substrate 1	Pleckstrin homology domain containing
P78413	HGNC:6129	IRX4	ENSG00000113430	iroquois homeobox 4	TALE class homeoboxes and pseudogenes
P02649	HGNC:613	APOE	ENSG00000130203	apolipoprotein E	Apolipoproteins
Q9UKX5	HGNC:6136	ITGA11	ENSG00000137809	integrin subunit alpha 11	Integrin alpha subunits
P13612	HGNC:6140	ITGA4	ENSG00000115232	integrin subunit alpha 4	CD molecules
P23229	HGNC:6142	ITGA6	ENSG00000091409	integrin subunit alpha 6	CD molecules
P53708	HGNC:6144	ITGA8	ENSG00000077943	integrin subunit alpha 8	Integrin alpha subunits
P38570	HGNC:6147	ITGAE	ENSG00000083457	integrin subunit alpha E	CD molecules
P20701	HGNC:6148	ITGAL	ENSG00000005844	integrin subunit alpha L	CD molecules
P11215	HGNC:6149	ITGAM	ENSG00000169896	integrin subunit alpha M	CD molecules
P20702	HGNC:6152	ITGAX	ENSG00000140678	integrin subunit alpha X	CD molecules
P18564	HGNC:6161	ITGB6	ENSG00000115221	integrin subunit beta 6	Integrin beta subunits
P19827	HGNC:6166	ITIH1	ENSG00000055957	inter-alpha-trypsin inhibitor heavy chain 1	None
Q06033	HGNC:6168	ITIH3	ENSG00000162267	inter-alpha-trypsin inhibitor heavy chain 3	None
Q14624	HGNC:6169	ITIH4	ENSG00000055955	inter-alpha-trypsin inhibitor heavy chain family member 4	None
P46977	HGNC:6172	STT3A	ENSG00000134910	STT3A, catalytic subunit of the oligosaccharyltransferase complex	STT3 oligosaccharyltransferase catalytic subunits
Q13572	HGNC:6177	ITPK1	ENSG00000100605	inositol-tetrakisphosphate 1-kinase	None
O14791	HGNC:618	APOL1	ENSG00000100342	apolipoprotein L1	Apolipoproteins
Q14643	HGNC:6180	ITPR1	ENSG00000150995	inositol 1,4,5-trisphosphate receptor type 1	Inositol 1,4,5-triphosphate receptors
Q14571	HGNC:6181	ITPR2	ENSG00000123104	inositol 1,4,5-trisphosphate receptor type 2	Inositol 1,4,5-triphosphate receptors
Q14573	HGNC:6182	ITPR3	ENSG00000096433	inositol 1,4,5-trisphosphate receptor type 3	Inositol 1,4,5-triphosphate receptors
Q9BQE5	HGNC:619	APOL2	ENSG00000128335	apolipoprotein L2	Apolipoproteins
O60674	HGNC:6192	JAK2	ENSG00000096968	Janus kinase 2	SH2 domain containing
Q9Y4A0	HGNC:6200	JRKL	ENSG00000183340	JRK-like	Helix-turn-helix CENPB type domain containing
Q09470	HGNC:6218	KCNA1	ENSG00000111262	potassium voltage-gated channel subfamily A member 1	Potassium voltage-gated channels
P22001	HGNC:6221	KCNA3	ENSG00000177272	potassium voltage-gated channel subfamily A member 3	Potassium voltage-gated channels
P22460	HGNC:6224	KCNA5	ENSG00000130037	potassium voltage-gated channel subfamily A member 5	Potassium voltage-gated channels
Q92953	HGNC:6232	KCNB2	ENSG00000182674	potassium voltage-gated channel subfamily B member 2	Potassium voltage-gated channels
Q9Y6J6	HGNC:6242	KCNE2	ENSG00000159197	potassium voltage-gated channel subfamily E regulatory subunit 2	Potassium voltage-gated channel regulatory subunits
Q8WWG9	HGNC:6244	KCNE4	ENSG00000152049	potassium voltage-gated channel subfamily E regulatory subunit 4	Potassium voltage-gated channel regulatory subunits
Q9UJ96	HGNC:6249	KCNG2	ENSG00000178342	potassium voltage-gated channel modifier subfamily G member 2	Potassium voltage-gated channels
Q8NCM2	HGNC:6254	KCNH5	ENSG00000140015	potassium voltage-gated channel subfamily H member 5	Potassium voltage-gated channels
Q14654	HGNC:6257	KCNJ11	ENSG00000187486	potassium voltage-gated channel subfamily J member 11	Potassium voltage-gated channel subfamily J
P63252	HGNC:6263	KCNJ2	ENSG00000123700	potassium voltage-gated channel subfamily J member 2	Potassium voltage-gated channel subfamily J
P57789	HGNC:6273	KCNK10	ENSG00000100433	potassium two pore domain channel subfamily K member 10	Potassium two pore domain channel subfamily K 
O95279	HGNC:6280	KCNK5	ENSG00000164626	potassium two pore domain channel subfamily K member 5	Potassium two pore domain channel subfamily K 
Q12791	HGNC:6284	KCNMA1	ENSG00000156113	potassium calcium-activated channel subfamily M alpha 1	Potassium calcium-activated channels
Q9Y691	HGNC:6286	KCNMB2	ENSG00000197584	potassium calcium-activated channel subfamily M regulatory beta subunit 2	Potassium calcium-activated channel subfamily M regulatory beta subunits
Q9H2S1	HGNC:6291	KCNN2	ENSG00000080709	potassium calcium-activated channel subfamily N member 2	Potassium calcium-activated channels
Q9UGI6	HGNC:6292	KCNN3	ENSG00000143603	potassium calcium-activated channel subfamily N member 3	Potassium calcium-activated channels
O15554	HGNC:6293	KCNN4	ENSG00000104783	potassium calcium-activated channel subfamily N member 4	Potassium calcium-activated channels
P51787	HGNC:6294	KCNQ1	ENSG00000053918	potassium voltage-gated channel subfamily Q member 1	Potassium voltage-gated channels
Q9NR82	HGNC:6299	KCNQ5	ENSG00000185760	potassium voltage-gated channel subfamily Q member 5	Potassium voltage-gated channels
Q9BQ31	HGNC:6302	KCNS3	ENSG00000170745	potassium voltage-gated channel modifier subfamily S member 3	Potassium voltage-gated channels
Q9Y496	HGNC:6319	KIF3A	ENSG00000131437	kinesin family member 3A	Kinesins
Q12840	HGNC:6323	KIF5A	ENSG00000155980	kinesin family member 5A	Kinesins
P29972	HGNC:633	AQP1	ENSG00000240583	aquaporin 1 (Colton blood group)	Aquaporins
Q9Y4X4	HGNC:6346	KLF12	ENSG00000118922	Kruppel like factor 12	Zinc fingers C2H2-type
O43474	HGNC:6348	KLF4	ENSG00000136826	Kruppel like factor 4	Zinc fingers C2H2-type
Q13887	HGNC:6349	KLF5	ENSG00000102554	Kruppel like factor 5	Zinc fingers C2H2-type
P20151	HGNC:6363	KLK2	ENSG00000167751	kallikrein related peptidase 2	Kallikreins
P07288	HGNC:6364	KLK3	ENSG00000142515	kallikrein related peptidase 3	Kallikreins
P55087	HGNC:637	AQP4	ENSG00000171885	aquaporin 4	Aquaporins
O43908	HGNC:6377	KLRC4	ENSG00000183542	killer cell lectin like receptor C4	Killer cell lectin like receptors
P52732	HGNC:6388	KIF11	ENSG00000138160	kinesin family member 11	Kinesins
Q14974	HGNC:6400	KPNB1	ENSG00000108424	karyopherin subunit beta 1	Armadillo repeat containing
P05787	HGNC:6446	KRT8	ENSG00000170421	keratin 8	Keratins, type II
P78386	HGNC:6462	KRT85	ENSG00000135443	keratin 85	Keratins, type II
Q8IVT5	HGNC:6465	KSR1	ENSG00000141068	kinase suppressor of ras 1	RAF family
P51826	HGNC:6473	AFF3	ENSG00000144218	AF4/FMR2 family member 3	AF4/FMR2 family
P25391	HGNC:6481	LAMA1	ENSG00000101680	laminin subunit alpha 1	Laminin subunits
P24043	HGNC:6482	LAMA2	ENSG00000196569	laminin subunit alpha 2	Laminin subunits
Q16787	HGNC:6483	LAMA3	ENSG00000053747	laminin subunit alpha 3	Laminin subunits
O15230	HGNC:6485	LAMA5	ENSG00000130702	laminin subunit alpha 5	Laminin subunits
P07942	HGNC:6486	LAMB1	ENSG00000091136	laminin subunit beta 1	Laminin subunits
Q13753	HGNC:6493	LAMC2	ENSG00000058085	laminin subunit gamma 2	Laminin subunits
O95461	HGNC:6511	LARGE1	ENSG00000133424	LARGE xylosyl- and glucuronyltransferase 1	Glycosyltransferase family 8
P01130	HGNC:6547	LDLR	ENSG00000130164	low density lipoprotein receptor	Low density lipoprotein receptors
Q9UJU2	HGNC:6551	LEF1	ENSG00000138795	lymphoid enhancer binding factor 1	None
P48357	HGNC:6554	LEPR	ENSG00000116678	leptin receptor	CD molecules
O95214	HGNC:6555	LEPROTL1	ENSG00000104660	leptin receptor overlapping transcript-like 1	None
O00182	HGNC:6570	LGALS9	ENSG00000168961	galectin 9	Galectins
P84085	HGNC:658	ARF5	ENSG00000004059	ADP ribosylation factor 5	ARF GTPase family
P22888	HGNC:6585	LHCGR	ENSG00000138039	luteinizing hormone/choriogonadotropin receptor	Glycoprotein hormone receptors
Q86UP9	HGNC:6589	LHFPL3	ENSG00000187416	lipoma HMGIC fusion partner-like 3	None
P15018	HGNC:6596	LIF	ENSG00000128342	leukemia inhibitory factor	Endogenous ligands
Q8N6C8	HGNC:6604	LILRA3	None	leukocyte immunoglobulin like receptor A3	CD molecules
P38571	HGNC:6617	LIPA	ENSG00000107798	lipase A, lysosomal acid type	Lipases
P11150	HGNC:6619	LIPC	ENSG00000166035	lipase C, hepatic type	Lipases
Q13795	HGNC:662	ARFRP1	ENSG00000101246	ADP ribosylation factor related protein 1	ARF GTPase family
P05089	HGNC:663	ARG1	ENSG00000118520	arginase 1	None
P25800	HGNC:6641	LMO1	ENSG00000166407	LIM domain only 1	LIM domain containing
Q8WWI1	HGNC:6646	LMO7	ENSG00000136153	LIM domain 7	LIM domain containing
Q08397	HGNC:6665	LOXL1	ENSG00000129038	lysyl oxidase like 1	None
P08519	HGNC:6667	LPA	ENSG00000198670	lipoprotein(a)	None
P06858	HGNC:6677	LPL	ENSG00000175445	lipoprotein lipase	Lipases
Q93052	HGNC:6679	LPP	ENSG00000145012	LIM domain containing preferred translocation partner in lipoma	LIM domain containing
P62745	HGNC:668	RHOB	ENSG00000143878	ras homolog family member B	Rho family GTPases
O95237	HGNC:6685	LRAT	ENSG00000121207	lecithin retinol acyltransferase (phosphatidylcholine--retinol O-acyltransferase)	None
Q07954	HGNC:6692	LRP1	ENSG00000123384	LDL receptor related protein 1	CD molecules
P33241	HGNC:6707	LSP1	ENSG00000130592	lymphocyte-specific protein 1	None
P01374	HGNC:6709	LTA	ENSG00000226979	lymphotoxin alpha	Tumor necrosis factor superfamily
P61587	HGNC:671	RND3	ENSG00000115963	Rho family GTPase 3	Rho family GTPases
Q06643	HGNC:6711	LTB	ENSG00000227507	lymphotoxin beta	Tumor necrosis factor superfamily
P36941	HGNC:6718	LTBR	ENSG00000111321	lymphotoxin beta receptor	Tumor necrosis factor receptor superfamily
P02788	HGNC:6720	LTF	ENSG00000012223	lactotransferrin	Transferrins
O60449	HGNC:6729	LY75	ENSG00000054219	lymphocyte antigen 75	CD molecules
Q9Y6D9	HGNC:6762	MAD1L1	ENSG00000002822	MAD1 mitotic arrest deficient like 1	None
P84022	HGNC:6769	SMAD3	ENSG00000166949	SMAD family member 3	SMAD family
O15105	HGNC:6773	SMAD7	ENSG00000101665	SMAD family member 7	SMAD family
O75444	HGNC:6776	MAF	ENSG00000178573	MAF bZIP transcription factor	Basic leucine zipper proteins
Q9UDY8	HGNC:6819	MALT1	ENSG00000172175	MALT1 paracaspase	Immunoglobulin-like domain containing
P49641	HGNC:6825	MAN2A2	ENSG00000196547	mannosidase alpha class 2A member 2	Mannosidases alpha class 2
O00462	HGNC:6831	MANBA	ENSG00000109323	mannosidase beta	Mannosidases type beta
P46821	HGNC:6836	MAP1B	ENSG00000131711	microtubule associated protein 1B	Protein phosphatase 1 regulatory subunits
Q13163	HGNC:6845	MAP2K5	ENSG00000137764	mitogen-activated protein kinase kinase 5	Mitogen-activated protein kinase kinases
Q13233	HGNC:6848	MAP3K1	ENSG00000095015	mitogen-activated protein kinase kinase kinase 1	Zinc fingers SWIM-type
Q99558	HGNC:6853	MAP3K14	ENSG00000006062	mitogen-activated protein kinase kinase kinase 14	Mitogen-activated protein kinase kinase kinases
O43318	HGNC:6859	MAP3K7	ENSG00000135341	mitogen-activated protein kinase kinase kinase 7	Mitogen-activated protein kinase kinase kinases
Q15669	HGNC:686	RHOH	ENSG00000168421	ras homolog family member H	Rho family GTPases
P80192	HGNC:6861	MAP3K9	ENSG00000006432	mitogen-activated protein kinase kinase kinase 9	Mitogen-activated protein kinase kinase kinases
P28482	HGNC:6871	MAPK1	ENSG00000100030	mitogen-activated protein kinase 1	Mitogen-activated protein kinases
P49137	HGNC:6887	MAPKAPK2	ENSG00000162889	mitogen-activated protein kinase-activated protein kinase 2	Mitogen-activated protein kinase-activated protein kinases
P10636	HGNC:6893	MAPT	ENSG00000186868	microtubule associated protein tau	Protein phosphatase 1 regulatory subunits
Q9P0L2	HGNC:6896	MARK1	ENSG00000116141	microtubule affinity regulating kinase 1	None
P21941	HGNC:6907	MATN1	ENSG00000162510	matrilin 1, cartilage matrix protein	None
Q9UIS9	HGNC:6916	MBD1	ENSG00000141644	methyl-CpG binding domain protein 1	Zinc fingers CXXC-type
P11226	HGNC:6922	MBL2	ENSG00000165471	mannose binding lectin 2	Collectins
P02686	HGNC:6925	MBP	ENSG00000197971	myelin basic protein	None
Q01726	HGNC:6929	MC1R	ENSG00000258839	melanocortin 1 receptor	Melanocortin receptors
P32245	HGNC:6932	MC4R	ENSG00000166603	melanocortin 4 receptor	Melanocortin receptors
Q96RQ3	HGNC:6936	MCCC1	ENSG00000078070	methylcrotonoyl-CoA carboxylase 1	None
P36405	HGNC:694	ARL3	ENSG00000138175	ADP ribosylation factor like GTPase 3	ARF GTPase family
Q07820	HGNC:6943	MCL1	ENSG00000143384	BCL2 family apoptosis regulator	BCL2 family
P15529	HGNC:6953	CD46	ENSG00000117335	CD46 molecule	CD molecules
Q99750	HGNC:6967	MDFI	ENSG00000112559	MyoD family inhibitor	None
O15151	HGNC:6974	MDM4	ENSG00000198625	MDM4, p53 regulator	None
Q14814	HGNC:6997	MEF2D	ENSG00000116604	myocyte enhancer factor 2D	Myocyte enhancer factor 2 proteins
P27540	HGNC:700	ARNT	ENSG00000143437	aryl hydrocarbon receptor nuclear translocator	Basic helix-loop-helix proteins
O00470	HGNC:7000	MEIS1	ENSG00000143995	Meis homeobox 1	TALE class homeoboxes and pseudogenes
Q12866	HGNC:7027	MERTK	ENSG00000153208	MER proto-oncogene, tyrosine kinase	Receptor Tyrosine Kinases
Q9UBP6	HGNC:7030	METTL1	ENSG00000037897	methyltransferase like 1	Methyltransferase like
Q9UM21	HGNC:7047	MGAT4A	ENSG00000071073	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A	Mannosyl-glycoprotein N-acetylglucosaminyltransferases
P33076	HGNC:7067	CIITA	ENSG00000179583	class II, major histocompatibility complex, transactivator	NLR family
Q16674	HGNC:7076	MIA	ENSG00000261857	melanoma inhibitory activity	MIA family
Q29983	HGNC:7090	MICA	ENSG00000204520	MHC class I polypeptide-related sequence A	C1-set domain containing
Q29980	HGNC:7091	MICB	ENSG00000204516	MHC class I polypeptide-related sequence B	C1-set domain containing
Q99797	HGNC:7104	MIPEP	ENSG00000027001	mitochondrial intermediate peptidase	None
Q16655	HGNC:7124	MLANA	ENSG00000120215	melan-A	None
P51825	HGNC:7135	AFF1	ENSG00000172493	AF4/FMR2 family member 1	AF4/FMR2 family
P15848	HGNC:714	ARSB	ENSG00000113273	arylsulfatase B	Sulfatases
P12872	HGNC:7141	MLN	ENSG00000096395	motilin	Endogenous ligands
Q9BYG8	HGNC:7151	GSDMC	ENSG00000147697	gasdermin C	None
P09238	HGNC:7156	MMP10	ENSG00000166670	matrix metallopeptidase 10	Matrix metallopeptidases
P39900	HGNC:7158	MMP12	ENSG00000262406	matrix metallopeptidase 12	Matrix metallopeptidases
P51512	HGNC:7162	MMP16	ENSG00000156103	matrix metallopeptidase 16	Matrix metallopeptidases
Q9ULZ9	HGNC:7163	MMP17	ENSG00000198598	matrix metallopeptidase 17	Matrix metallopeptidases
O60882	HGNC:7167	MMP20	ENSG00000137674	matrix metallopeptidase 20	Matrix metallopeptidases
Q9Y5R2	HGNC:7172	MMP24	ENSG00000125966	matrix metallopeptidase 24	Matrix metallopeptidases
P08254	HGNC:7173	MMP3	ENSG00000149968	matrix metallopeptidase 3	Matrix metallopeptidases
P09237	HGNC:7174	MMP7	ENSG00000137673	matrix metallopeptidase 7	Matrix metallopeptidases
P22894	HGNC:7175	MMP8	ENSG00000118113	matrix metallopeptidase 8	Matrix metallopeptidases
Q13201	HGNC:7178	MMRN1	ENSG00000138722	multimerin 1	EMI domain containing
Q13875	HGNC:7189	MOBP	ENSG00000168314	myelin-associated oligodendrocyte basic protein	None
Q16653	HGNC:7197	MOG	ENSG00000204655	myelin oligodendrocyte glycoprotein	Butyrophilins
Q9HCE1	HGNC:7200	MOV10	ENSG00000155363	Mov10 RISC complex RNA helicase	UPF1 like RNA helicases
O75352	HGNC:7207	MPDU1	ENSG00000129255	mannose-P-dolichol utilization defect 1	None
Q99550	HGNC:7215	MPHOSPH9	ENSG00000051825	M-phase phosphoprotein 9	None
O14807	HGNC:7227	MRAS	ENSG00000158186	muscle RAS oncogene homolog	RAS type GTPase family
Q9Y6F6	HGNC:7237	MRVI1	ENSG00000072952	murine retrovirus integration site 1 homolog	None
O60682	HGNC:7321	MSC	ENSG00000178860	musculin	Basic helix-loop-helix proteins
O43196	HGNC:7328	MSH5	ENSG00000204410	mutS homolog 5	MutS homologs
Q13510	HGNC:735	ASAH1	ENSG00000104763	N-acylsphingosine amidohydrolase 1	None
P08118	HGNC:7372	MSMB	ENSG00000263639	microseminoprotein beta	None
Q9UJ68	HGNC:7377	MSRA	ENSG00000175806	methionine sulfoxide reductase A	None
P26927	HGNC:7380	MST1	ENSG00000173531	macrophage stimulating 1	None
Q99929	HGNC:739	ASCL2	ENSG00000183734	achaete-scute family bHLH transcription factor 2	Basic helix-loop-helix proteins
P28360	HGNC:7391	MSX1	ENSG00000163132	msh homeobox 1	NKL subclass homeoboxes and pseudogenes
Q9UNQ0	HGNC:74	ABCG2	ENSG00000118777	ATP binding cassette subfamily G member 2 (Junior blood group)	Blood group antigens
Q13126	HGNC:7413	MTAP	ENSG00000099810	methylthioadenosine phosphorylase	None
Q14872	HGNC:7428	MTF1	ENSG00000188786	metal regulatory transcription factor 1	None
P42127	HGNC:745	ASIP	ENSG00000101440	agouti signaling protein	None
Q13615	HGNC:7451	MTMR3	ENSG00000100330	myotubularin related protein 3	Zinc fingers FYVE-type
Q9Y216	HGNC:7454	MTMR7	ENSG00000003987	myotubularin related protein 7	Myotubularins
P48039	HGNC:7463	MTNR1A	ENSG00000168412	melatonin receptor 1A	Melatonin receptors
P49286	HGNC:7464	MTNR1B	ENSG00000134640	melatonin receptor 1B	Melatonin receptors
P15941	HGNC:7508	MUC1	ENSG00000185499	mucin 1, cell surface associated	CD molecules
P20592	HGNC:7533	MX2	ENSG00000183486	MX dynamin like GTPase 2	None
P10242	HGNC:7545	MYB	ENSG00000118513	MYB proto-oncogene, transcription factor	Myb/SANT domain containing
P01106	HGNC:7553	MYC	ENSG00000136997	v-myc avian myelocytomatosis viral oncogene homolog	Basic helix-loop-helix proteins
Q96EZ4	HGNC:7563	MYEOV	ENSG00000172927	myeloma overexpressed	None
P11055	HGNC:7573	MYH3	ENSG00000109063	myosin heavy chain 3	Myosin heavy chains
